link,data
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"""What never ceases to impress us is how much effort Lazarus APT puts into their social engineering campaigns,"" the Russian company said, pointing out the threat actor's pattern of contacting influential figures in the cryptocurrency space to help them promote their malicious website."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"""For several months, the attackers were building their social media presence, regularly making posts on X (formerly Twitter) from multiple accounts and promoting their game with content produced by generative AI and graphic designers."""
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"The attacker's activity has been observed across X and LinkedIn, not to mention leveraging specially-crafted websites and spear-phishing techniques to infiltrate targets of interest."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"The website is also designed to lure visitors into downloading a ZIP archive (""detankzone.zip"") that, once launched, is a fully functional downloadable game that requires player registration, but also harbors code to launch a custom loader codenamed YouieLoad, as previously detailed by Microsoft."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"What's more, it's believed that the Lazarus Group stole the source code for the game from a legitimate blockchain play-to-earn (P2E) game named DeFiTankLand (DFTL), which suffered a hack of its own in March 2024, leading to the theft of $20,000 worth of DFTL2 coins."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"Although the project developers blamed an insider for the breach, Kaspersky suspects that the Lazarus Group was behind it, and that they stole the game's source code alongside the DFTL2 coins and repurposed it to advance their goals."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"""Lazarus is one of the most active and sophisticated APT actors, and financial gain remains one of their top motivations,"" the researchers said."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"""The attackers' tactics are evolving and they're constantly coming up with new, complex social engineering schemes."
https://thehackernews.com/2024/10/lazarus-group-exploits-google-chrome.html,"Lazarus has already successfully started using generative AI, and we predict that they will come up with even more elaborate attacks using it."""
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,Fortinet has confirmed details of a critical security flaw impacting FortiManager that has come under active exploitation in the wild.
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,"Tracked as CVE-2024-47575 (CVSS score: 9.8), the vulnerability is also known as FortiJump and is rooted in the FortiGate to FortiManager (FGFM) protocol."
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,"""A missing authentication for critical function vulnerability [CWE-306] in FortiManager fgfmd daemon may allow a remote unauthenticated attacker to execute arbitrary code or commands via specially crafted requests,"" the company said in a Wednesday advisory."
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,"The shortcoming impacts FortiManager versions 7.x, 6.x, FortiManager Cloud 7.x, and 6.x. It also affects old FortiAnalyzer models 1000E, 1000F, 2000E, 3000E, 3000F, 3000G, 3500E, 3500F, 3500G, 3700F, 3700G, and 3900E that have at least one interface with fgfm service enabled and the below configuration on -"
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,Fortinet has also provided three workarounds for the flaw depending on the current version of FortiManager installed -
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,"According to runZero, a successful exploitation requires the attackers to be in possession of a valid Fortinet device certificate, although it noted that such certificates could be obtained from an existing Fortinet device and reused."
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,"""The identified actions of this attack in the wild have been to automate via a script the exfiltration of various files from the FortiManager which contained the IPs, credentials and configurations of the managed devices,"" the company said."
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,"It, however, emphasized that the vulnerability has been not weaponized to deploy malware or backdoors on compromised FortiManager systems, nor is there any evidence of any modified databases or connections."
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,"The development has prompted the U.S. Cybersecurity and Infrastructure Security Agency (CISA) to add the defect to its Known Exploited Vulnerabilities (KEV) catalog, requiring federal agencies to apply the fixes by November 13, 2024."
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,Fortinet also shared the below statement with The Hacker News -
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,"After identifying this vulnerability (CVE-2024-47575), Fortinet promptly communicated critical information and resources to customers."
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,"This is in line with our processes and best practices for responsible disclosure to enable customers to strengthen their security posture prior to an advisory being publicly released to a broader audience, including threat actors."
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,"We also have published a corresponding public advisory (FG-IR-24-423) reiterating mitigation guidance, including a workaround and patch updates."
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,We urge customers to follow the guidance provided to implement the workarounds and fixes and to continue tracking our advisory page for updates.
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,We continue to coordinate with the appropriate international government agencies and industry threat organizations as part of our ongoing response.
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,Google-owned Mandiant has attributed the mass exploitation of FortiManager appliances using CVE-2024-47575 to a new threat cluster it's tracking under the name UNC5820.
https://thehackernews.com/2024/10/fortinet-warns-of-critical.html,"No less than 50 potentially compromised FortiManager devices across various industries have been identified to date, with evidence of exploitation dating back to June 27, 2024."
